FIT 101,LIT 101,AIT 201,AIT 202,AIT 203,FIT 201,AIT 301,AIT 302,AIT 303,FIT 301,LIT 301,P3_STATE,FIT 401,AIT 502,AIT 503,AIT 504,FIT 502,FIT 504,FIT 601,label
4.34295225,496.429626,143.80928,9.408678,266.77774,2.32134056,8.82755,279.505737,144.151352,0.000384332,900.0897,99.0,0.7997951,71.0587,1016.27789,24.6090736,0.338670433,0.2117029,0.000320379,0
4.3493576,496.468872,143.80928,9.408678,266.77774,2.32134056,8.82755,279.685,144.151352,0.000384332,900.249939,99.0,0.7997951,71.0587,1016.27789,24.6090736,0.337261438,0.210165575,0.000320379,0
4.34999847,496.468872,143.80928,9.408678,266.77774,2.32134056,8.82755,279.685,144.151352,0.000384332,900.249939,99.0,0.7980024,71.0587,1016.27789,24.6090736,0.346483946,0.20997341,0.000320379,0
4.353201,497.057678,143.80928,9.408678,266.77774,2.32134056,8.82755,280.2484,144.151352,0.000384332,900.450256,99.0,0.7980024,71.0587,1016.27789,24.6090736,0.3457154,0.20997341,0.000320379,0
4.353201,497.528717,143.80928,9.408678,266.77774,2.320059,8.82755,280.2484,144.151352,0.000384332,901.091064,99.0,0.7980024,71.0587,1016.27789,24.6090736,0.339310884,0.20997341,0.000320379,0
4.358646,497.41095,143.80928,9.408678,266.77774,2.31877756,8.82755,280.2484,144.151352,0.000384332,901.091064,99.0,0.7980024,71.0587,1016.27789,24.5321712,0.342385054,0.211382627,0.000320379,0
4.36345,498.313751,143.80928,9.408678,266.77774,2.317624,8.82755,280.2484,144.151352,0.000384332,901.651855,99.0,0.7980024,71.0587,1016.27789,24.455267,0.327270418,0.210165575,0.000320379,0
4.368254,498.431519,143.80928,9.408678,266.9059,2.31723952,8.82755,280.2484,143.79921,0.000384332,901.9723,99.0,0.7980024,71.0587,1016.27789,24.455267,0.325733334,0.20997341,0.000320379,0
4.37337828,499.216583,143.6811,9.408678,266.931549,2.316727,8.830047,280.2484,143.79921,0.000384332,902.7734,99.0,0.7980024,71.1356049,1016.27789,24.455267,0.336236715,0.20984529,0.000320379,0
4.37626076,499.726868,143.6811,9.408678,267.213531,2.315958,8.831711,280.2484,143.79921,0.000384332,902.7734,99.0,0.7980024,71.1356049,1016.27789,24.455267,0.337133348,0.211446673,0.000320379,0
4.37626076,500.590424,143.6811,9.408678,267.213531,2.315958,8.833376,280.2484,143.79921,0.000384332,904.055054,99.0,0.796209753,71.1356049,1016.27789,24.455267,0.337133348,0.211510733,0.000320379,0
4.37626076,501.571747,143.6811,9.408678,267.213531,2.315958,8.833376,280.2484,143.79921,0.000384332,904.2954,99.0,0.796209753,71.1356049,1016.27789,24.455267,0.328167021,0.211510733,0.000320379,0
4.37626076,501.964264,143.6811,9.408678,267.213531,2.315061,8.833376,280.504517,143.79921,0.000384332,905.0564,99.0,0.796209753,71.1356049,1016.27789,24.455267,0.3170232,0.211510733,0.000320379,0
4.37626076,502.55307,143.6811,9.408678,267.213531,2.31467652,8.833376,280.709381,143.927261,0.000384332,905.697266,99.0,0.796209753,71.1356049,1016.27789,24.455267,0.315742284,0.212087229,0.000320379,0
4.371777,502.3568,143.6811,9.408678,267.213531,2.31467652,8.833376,280.709381,143.927261,0.000384332,906.3782,99.0,0.7972341,71.1868744,1016.27789,24.455267,0.326629966,0.212087229,0.000320379,0
4.369215,502.749329,143.6811,9.408678,267.213531,2.31365132,8.833376,281.042328,144.0233,0.000384332,906.3782,99.0,0.79774636,71.1868744,1016.27789,24.455267,0.326886147,0.212087229,0.000320379,0
4.366973,503.1026,143.6811,9.408678,267.213531,2.31365132,8.833376,281.042328,144.0233,0.000384332,906.8588,99.0,0.79774636,71.1868744,1016.27789,24.455267,0.334059179,0.212087229,0.000320379,0
4.36409044,503.495117,143.6811,9.408678,267.3417,2.31365132,8.833376,281.2472,144.0233,0.000384332,906.8588,99.0,0.79774636,71.26378,1016.27789,24.455267,0.335468173,0.212087229,0.000320379,0
4.36409044,504.280182,143.6811,9.408678,267.444244,2.31621432,8.833376,281.2728,144.0233,0.000384332,907.699951,99.0,0.79774636,71.28941,1016.27789,24.455267,0.3259895,0.2117029,0.000320379,0
4.370496,504.5157,143.6811,9.408678,267.521149,2.31826472,8.833376,281.2728,144.0233,0.000384332,907.699951,99.0,0.79774636,71.28941,1016.27789,24.455267,0.326501876,0.2111264,0.000320379,0
4.37145662,505.7718,143.6811,9.406115,267.521149,2.31826472,8.833376,281.2728,144.0233,0.000384332,908.260742,99.0,0.79774636,71.28941,1016.27789,24.455267,0.336621,0.2111264,0.000320379,0
4.37690163,506.282074,143.873367,9.406115,267.521149,2.31826472,8.833376,281.2728,144.0233,0.000384332,909.6626,99.0,0.79774636,71.28941,1016.27789,24.8397846,0.337133348,0.211510733,0.000320379,0
4.37690163,506.6746,143.873367,9.406115,267.521149,2.31826472,8.833376,281.2728,144.0233,0.000384332,909.6626,99.0,0.79774636,71.28941,1016.27789,24.8397846,0.325861424,0.211766958,0.000320379,0
4.37690163,507.224152,143.873367,9.406115,267.521149,2.31929016,8.833376,281.5289,144.0233,0.000384332,910.824158,99.0,0.800435364,71.28941,1016.27789,24.455267,0.325861424,0.211766958,0.000320379,0
4.37690163,507.577423,143.873367,9.406115,267.521149,2.31993079,8.837538,281.5289,144.0233,0.000384332,910.9043,99.0,0.800435364,71.28941,1016.27789,24.455267,0.318176,0.211766958,0.000320379,0
4.37690163,508.048462,143.552933,9.406115,267.7775,2.31993079,8.839619,281.5545,144.0233,0.000384332,911.86554,99.0,0.800435364,71.28941,1016.27789,24.455267,0.317407459,0.211766958,0.000320379,0
4.37690163,508.0092,143.552933,9.406115,267.803131,2.31993079,8.839619,281.913055,144.0233,0.000384332,912.186,99.0,0.800435364,71.28941,1016.27789,24.455267,0.3349558,0.211766958,0.000320379,0
4.37690163,507.812927,143.552933,9.40996,267.803131,2.317624,8.839619,281.93866,144.0233,0.000384332,913.0271,99.0,0.800435364,71.28941,1016.27789,24.455267,0.3364929,0.211766958,0.000320379,0
4.37690163,507.4204,143.552933,9.40996,267.803131,2.31736779,8.839619,282.11792,144.0233,0.000384332,913.107239,99.0,0.800435364,71.34068,1016.27789,24.455267,0.336877167,0.209653124,0.000320379,0
4.37690163,507.4204,143.552933,9.411882,267.803131,2.31736779,8.839619,282.450867,144.0233,0.000384332,913.8282,99.0,0.800435364,71.34068,1016.27789,24.455267,0.33431536,0.209653124,0.000320379,0
4.380104,507.538147,143.552933,9.411882,267.803131,2.31621432,8.839619,282.450867,144.0233,0.000384332,914.5091,99.0,0.800435364,71.34068,1016.27789,24.6475258,0.329576015,0.209653124,0.000320379,0
4.382026,507.538147,143.552933,9.411882,267.803131,2.31621432,8.839619,282.502075,144.0233,0.000384332,915.430359,99.0,0.800435364,71.34068,1016.27789,24.6475258,0.33431536,0.209653124,0.000320379,0
4.382026,508.048462,143.649063,9.411882,267.803131,2.31621432,8.839619,282.5533,144.0233,0.000384332,915.430359,99.0,0.8005634,71.34068,1016.27789,24.6475258,0.329576015,0.209653124,0.000320379,0
4.382026,508.24472,143.841324,9.417971,267.803131,2.31621432,8.839619,282.5533,144.247391,0.000384332,916.231445,99.0,0.8018439,71.34068,1016.27789,24.6475258,0.345203042,0.20990935,0.000320379,0
4.382026,508.440979,143.841324,9.417971,267.803131,2.31621432,8.839619,282.5533,144.247391,0.000384332,916.231445,99.0,0.8018439,71.34068,1016.27789,24.6475258,0.3443064,0.20990935,0.000320379,0
4.38362741,508.912018,143.841324,9.417971,267.803131,2.317624,8.839619,282.5533,144.247391,0.000384332,917.71344,99.0,0.8018439,71.34068,1016.27789,24.6475258,0.340079427,0.20990935,0.000320379,0
4.38138533,509.618561,143.841324,9.417971,268.059479,2.31929016,8.839619,282.5533,144.247391,0.000384332,917.71344,99.0,0.8018439,71.34068,1016.27789,24.5706234,0.3443064,0.20990935,0.000320379,0
4.374019,510.285858,143.841324,9.417971,268.059479,2.31929016,8.839619,282.5533,144.247391,0.000384332,917.71344,99.0,0.8018439,71.34068,1016.27789,24.5706234,0.3364929,0.2117029,0.000320379,0
4.37145662,510.874634,143.841324,9.415728,268.059479,2.31929016,8.839619,282.5533,144.247391,0.000384332,917.71344,99.0,0.8018439,71.34068,1016.27789,24.5706234,0.336236715,0.2117029,0.000320379,0
4.369215,511.267181,143.841324,9.415728,268.059479,2.31929016,8.839619,282.5533,144.247391,0.000384332,917.71344,99.0,0.8018439,71.34068,1016.27789,24.5706234,0.328167021,0.20990935,0.000320379,0
4.369215,511.777466,143.777237,9.415087,268.059479,2.31929016,8.839619,282.5533,144.247391,0.000384332,917.71344,99.0,0.8018439,71.34068,1016.27789,24.5706234,0.327910841,0.209781244,0.000320379,0
4.369215,511.73822,143.777237,9.413485,268.059479,2.320828,8.839619,282.5533,144.247391,0.000384332,918.5145,99.0,0.800307333,71.34068,1016.27789,24.5706234,0.332394,0.209781244,0.000320379,0
4.369215,512.2485,143.777237,9.412523,268.059479,2.320828,8.839619,282.758179,144.247391,0.000384332,918.5946,99.0,0.7997951,71.34068,1016.27789,24.5706234,0.329576015,0.209781244,0.000320379,0
4.369215,512.523254,143.777237,9.409319,268.059479,2.320828,8.839619,283.167938,144.151352,0.000384332,919.075256,99.0,0.79774636,71.34068,1016.27789,24.5706234,0.3458435,0.209781244,0.000320379,0
4.369215,513.2298,143.777237,9.409319,268.059479,2.320828,8.839619,283.3472,144.151352,0.000384332,920.03656,99.0,0.79774636,71.34068,1016.27789,24.5706234,0.346227765,0.209781244,0.000320379,0
4.370496,513.1513,143.777237,9.409319,268.059479,2.320828,8.839619,283.449646,144.151352,0.000384332,920.2368,99.0,0.79774636,71.34068,1016.27789,24.5706234,0.346227765,0.20997341,0.000320379,0
4.3753,513.7401,143.777237,9.406435,268.059479,2.319162,8.839619,283.449646,144.151352,0.000384332,920.837646,99.0,0.796209753,71.34068,1016.27789,24.5706234,0.346227765,0.20997341,0.000320379,0
4.3753,514.250366,143.777237,9.406115,268.3671,2.31864929,8.839619,283.449646,144.151352,0.000384332,920.837646,99.0,0.796209753,71.34068,1016.27789,24.5706234,0.3404637,0.20997341,0.000320379,0
4.3753,514.7999,143.777237,9.405153,268.3671,2.31788039,8.839619,283.449646,143.831223,0.000384332,921.7989,99.0,0.7948012,71.34068,1016.27789,24.5706234,0.327142328,0.20997341,0.000320379,0
4.3753,515.113953,143.777237,9.405153,268.3671,2.31698322,8.839619,283.449646,143.831223,0.000384332,922.199463,99.0,0.7948012,71.34068,1016.27789,24.5706234,0.3285513,0.20997341,0.000320379,0
4.37818241,515.5065,143.777237,9.405153,268.3671,2.316599,8.839619,283.449646,143.831223,0.000384332,922.6801,99.0,0.7948012,71.34068,1016.27789,24.5706234,0.336108625,0.20997341,0.000320379,0
4.37818241,515.78125,143.777237,9.404833,268.3671,2.316599,8.839619,283.449646,143.831223,0.000384332,924.202148,99.0,0.7964658,71.34068,1016.27789,24.5706234,0.3364929,0.20997341,0.000320379,0
4.370816,515.78125,143.777237,9.40291,268.3671,2.316599,8.839619,283.449646,143.831223,0.000384332,924.482544,99.0,0.7964658,71.34068,1016.27789,24.5706234,0.346227765,0.20997341,0.000320379,0
4.370816,515.859741,143.777237,9.40291,268.3671,2.316599,8.84003448,283.449646,143.831223,0.000384332,925.84436,99.0,0.7964658,71.34068,1016.27789,24.5706234,0.342513144,0.20997341,0.000320379,0
4.370816,516.056,143.777237,9.40291,268.3671,2.31736779,8.842531,283.526459,144.151352,0.000384332,925.8844,99.0,0.7964658,71.34068,1016.27789,24.5706234,0.336236715,0.20997341,0.000320379,0
4.3653717,516.6841,143.777237,9.40291,268.3671,2.319162,8.842531,283.936218,144.40744,0.000384332,925.8844,99.0,0.7991549,71.34068,1016.27789,24.5706234,0.336236715,0.20997341,0.000320379,0
4.3653717,516.6055,143.777237,9.407076,268.3671,2.31941819,8.842531,283.936218,144.40744,0.000384332,926.6855,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.32432434,0.20997341,0.000320379,0
4.3653717,517.2336,143.777237,9.407076,268.3671,2.31941819,8.842531,283.936218,144.40744,0.000384332,927.726868,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.316254646,0.211446673,0.000320379,0
4.3653717,517.586853,143.777237,9.408037,268.5978,2.31941819,8.842531,283.936218,144.40744,0.000384332,928.007263,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.316254646,0.2115748,0.000320379,0
4.36377,518.371948,143.777237,9.41028,268.5978,2.31941819,8.842531,283.936218,144.40744,0.000384332,928.3277,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.316254646,0.210806131,0.000320379,0
4.36377,518.842957,143.777237,9.41028,268.5978,2.31941819,8.842531,283.936218,144.40744,0.000384332,929.0086,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.323811978,0.210806131,0.000320379,0
4.36377,519.981262,143.777237,9.41028,268.5978,2.31800842,8.842531,283.936218,144.247391,0.000384332,929.208862,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.336621,0.210101515,0.000320379,0
4.366973,520.6878,143.777237,9.413485,268.5978,2.31723952,8.842531,283.936218,144.119339,0.000384332,929.208862,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.336621,0.210101515,0.000320379,0
4.366973,521.2766,143.777237,9.413485,268.5978,2.31634259,8.845028,283.936218,144.119339,0.000384332,929.769653,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.345459223,0.211766958,0.000320379,0
4.366973,521.5514,143.777237,9.413485,268.5978,2.31634259,8.845028,283.936218,144.119339,0.000384332,929.8898,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.3458435,0.211766958,0.000320379,0
4.362489,522.179443,143.777237,9.414125,268.5978,2.31634259,8.845028,283.936218,144.119339,0.000384332,930.450562,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.355322152,0.20984529,0.000320379,0
4.362489,522.3364,143.777237,9.416048,268.5978,2.31698322,8.845028,283.936218,144.119339,0.000384332,930.9312,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.356987327,0.209781244,0.000320379,0
4.362489,522.2972,143.777237,9.416048,268.5978,2.31877756,8.845028,284.06427,144.119339,0.000384332,931.2917,99.0,0.801715851,71.34068,1016.27789,24.5706234,0.3493019,0.209781244,0.000320379,0
4.37209749,522.179443,143.777237,9.416048,268.725983,2.31877756,8.845028,284.550873,144.119339,0.000384332,931.491943,99.0,0.801715851,71.34068,1016.27789,24.5706234,0.346996278,0.209781244,0.000320379,0
4.37209749,522.1402,143.777237,9.416048,268.93103,2.32044339,8.845028,284.550873,144.119339,0.000384332,931.7323,99.0,0.801715851,71.34068,1016.27789,24.5706234,0.3457154,0.209781244,0.000320379,0
4.37209749,522.257935,143.777237,9.41733,268.93103,2.32044339,8.845028,284.806976,144.119339,0.000384332,931.7323,99.0,0.802996337,71.34068,1016.27789,24.5706234,0.3457154,0.209781244,0.000320379,0
4.37209749,522.2972,143.777237,9.41733,268.93103,2.32044339,8.845028,284.832581,144.119339,0.000384332,931.7323,99.0,0.802996337,71.34068,1016.27789,24.5706234,0.355706424,0.209781244,0.000320379,0
4.37946367,522.729,143.777237,9.41733,268.93103,2.32044339,8.845028,284.832581,144.119339,0.000384332,931.7323,99.0,0.802996337,71.34068,1016.27789,24.5706234,0.352504164,0.209781244,0.000320379,0
4.38651,522.76825,143.777237,9.41733,268.93103,2.32044339,8.845028,284.832581,144.151352,0.000384332,931.7323,99.0,0.802996337,71.34068,1016.27789,24.5706234,0.337133348,0.211766958,0.000320379,0
4.38651,523.514038,143.777237,9.41733,268.93103,2.32044339,8.845028,284.832581,144.151352,0.000384332,933.775,99.0,0.802996337,71.34068,1016.27789,24.5706234,0.3263738,0.211766958,0.000320379,0
4.38651,524.1421,143.777237,9.413164,268.93103,2.32044339,8.845028,284.832581,144.151352,0.000384332,934.7363,99.0,0.801972,71.34068,1016.27789,24.5706234,0.3259895,0.211766958,0.000320379,0
4.38651,525.437439,143.777237,9.411562,268.93103,2.32044339,8.842115,284.832581,144.40744,0.000384332,935.4573,99.0,0.801972,71.34068,1016.27789,24.5706234,0.3259895,0.211766958,0.000320379,0
4.38651,526.418762,143.777237,9.411562,268.93103,2.32044339,8.840867,284.832581,144.40744,0.000384332,935.657532,99.0,0.801972,71.34068,1016.27789,24.5706234,0.334187269,0.211766958,0.000320379,0
4.38651,527.439331,143.71315,9.411562,268.93103,2.31993079,8.840867,284.832581,144.40744,0.000384332,936.37854,99.0,0.801972,71.34068,1016.27789,24.5706234,0.335980535,0.2112545,0.000320379,0
4.38651,527.988831,143.71315,9.411562,268.93103,2.319162,8.840867,284.832581,144.40744,0.000384332,936.5788,99.0,0.801972,71.34068,1016.27789,24.5706234,0.346483946,0.210101515,0.000320379,0
4.38651,528.8132,143.71315,9.408358,268.93103,2.319162,8.840867,284.832581,144.40744,0.000384332,937.299744,99.0,0.801075637,71.34068,1016.27789,24.5706234,0.346483946,0.20984529,0.000320379,0
4.382026,529.55896,143.71315,9.408358,268.93103,2.319162,8.840867,284.832581,144.40744,0.000384332,937.5401,99.0,0.8006915,71.34068,1016.27789,24.5706234,0.346483946,0.20984529,0.000320379,0
4.37562037,530.501038,143.71315,9.407076,268.93103,2.31852126,8.840867,284.832581,144.40744,0.000384332,938.4613,99.0,0.79774636,71.34068,1016.27789,24.5706234,0.346483946,0.20984529,0.000320379,0
4.370176,530.6188,143.71315,9.405474,268.93103,2.317624,8.840867,284.832581,144.40744,0.000384332,938.4613,99.0,0.79774636,71.34068,1016.27789,24.5706234,0.339438975,0.20984529,0.000320379,0
4.36761332,530.9328,143.71315,9.405474,268.93103,2.31685519,8.840867,284.832581,144.40744,0.000384332,938.4613,99.0,0.79774636,71.34068,1016.27789,24.5706234,0.34110415,0.20984529,0.000320379,0
4.36761332,531.2076,143.71315,9.403872,268.7516,2.31544542,8.840867,284.832581,144.40744,0.000384332,938.4613,99.0,0.796721935,71.34068,1016.27789,24.5706234,0.3417446,0.20984529,0.000320379,0
4.36761332,531.364563,143.71315,9.401308,268.7516,2.31544542,8.840867,284.6277,144.40744,0.000384332,938.4613,99.0,0.796721935,71.34068,1016.27789,24.5706234,0.342897415,0.20984529,0.000320379,0
4.37145662,531.757141,143.71315,9.401308,268.7516,2.31544542,8.836705,284.6277,144.343414,0.000384332,938.4613,99.0,0.7960817,71.34068,1016.27789,24.5706234,0.339823246,0.20984529,0.000320379,0
4.37145662,532.306641,143.71315,9.401308,268.7516,2.31544542,8.83420849,284.6277,144.2794,0.000384332,938.66156,99.0,0.7960817,71.34068,1016.27789,24.5706234,0.335852444,0.20984529,0.000320379,0
4.37145662,533.091736,143.71315,9.401308,268.7516,2.31749582,8.83420849,284.3716,144.087326,0.000384332,938.8619,99.0,0.7960817,71.34068,1016.27789,24.5706234,0.343794048,0.2105499,0.000320379,0
4.37946367,533.445,143.71315,9.401308,268.7516,2.31749582,8.83420849,284.3716,144.087326,0.000384332,939.3024,99.0,0.7983866,71.34068,1016.27789,24.5706234,0.339823246,0.210485846,0.000320379,0
4.37946367,533.955261,143.71315,9.398424,268.7516,2.32044339,8.83420849,284.3716,144.087326,0.000384332,940.263733,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.3417446,0.20990935,0.000320379,0
4.37946367,533.7197,143.71315,9.398424,268.7516,2.32044339,8.83420849,284.422821,144.087326,0.000384332,940.263733,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.338798523,0.20990935,0.000320379,0
4.37562037,534.15155,143.71315,9.398424,268.7516,2.32044339,8.83420849,284.755737,144.087326,0.000384332,940.664246,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.3262457,0.211382627,0.000320379,0
4.37562037,534.622559,143.71315,9.398424,268.7516,2.32044339,8.83420849,285.3704,144.087326,0.000384332,941.7057,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.330985,0.21029368,0.000320379,0
4.37465954,534.7403,143.71315,9.398424,268.879761,2.32044339,8.83420849,285.3704,144.087326,0.000384332,942.3866,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.335852444,0.209332854,0.000320379,0
4.37241745,535.2506,143.71315,9.40162849,269.1361,2.319162,8.83420849,285.3704,144.119339,0.000384332,942.4667,99.0,0.7992829,71.34068,1016.27789,24.5706234,0.335852444,0.209332854,0.000320379,0
4.37209749,534.818848,143.71315,9.40162849,269.1361,2.31788039,8.83420849,285.3704,144.119339,0.000384332,943.1877,99.0,0.7985146,71.34068,1016.27789,24.5706234,0.346099675,0.20990935,0.000320379,0
4.37209749,534.4656,143.71315,9.40162849,269.1361,2.31736779,8.836288,285.3704,144.119339,0.000384332,943.267761,99.0,0.7985146,71.34068,1016.27789,24.5706234,0.3467401,0.20990935,0.000320379,0
4.37722158,534.544067,143.71315,9.404512,269.1361,2.31634259,8.8417,285.3704,144.119339,0.000384332,944.7097,99.0,0.7985146,71.34068,1016.27789,24.5706234,0.341360331,0.210485846,0.000320379,0
4.383307,534.622559,143.71315,9.405153,269.1361,2.31634259,8.8417,285.3704,144.151352,0.000384332,944.7097,99.0,0.7985146,71.34068,1016.27789,24.5706234,0.336236715,0.210485846,0.000320379,0
4.383307,535.0151,143.71315,9.405153,269.1361,2.31634259,8.8417,285.3704,144.343414,0.000384332,946.1517,99.0,0.7985146,71.34068,1016.27789,24.5706234,0.336236715,0.210485846,0.000320379,0
4.383307,535.486145,143.71315,9.408358,269.1361,2.31634259,8.8417,285.3704,144.343414,0.000384332,946.3519,99.0,0.7985146,71.34068,1016.27789,24.5706234,0.336236715,0.210485846,0.000320379,0
4.38106537,536.0749,143.71315,9.408358,269.1361,2.31634259,8.8417,285.3704,144.343414,0.000384332,947.873962,99.0,0.7985146,71.34068,1016.27789,24.5706234,0.344818771,0.210613966,0.000320379,0
4.378503,536.6637,143.71315,9.40996,269.1361,2.31634259,8.8417,285.3704,144.343414,0.000384332,948.0742,99.0,0.7985146,71.28941,1016.27789,24.5706234,0.356474966,0.211895064,0.000320379,0
4.37818241,537.095459,143.71315,9.40996,269.1361,2.31698322,8.8417,285.3704,144.343414,0.000384332,949.2759,99.0,0.7985146,71.21251,1016.27789,24.8397846,0.349942356,0.211895064,0.000320379,0
4.37465954,537.684265,143.71315,9.411562,269.1361,2.317624,8.8417,285.4728,144.343414,0.000384332,949.9968,99.0,0.7958256,71.21251,1016.27789,24.8397846,0.3467401,0.211895064,0.000320379,0
4.371777,537.9983,143.71315,9.412844,269.3412,2.317624,8.8417,285.575256,144.343414,0.000384332,950.397339,99.0,0.7955695,71.21251,1016.27789,24.8397846,0.3467401,0.211895064,0.000320379,0
4.3698554,538.037537,143.71315,9.412844,269.495,2.31852126,8.8417,285.882568,144.343414,0.000384332,950.397339,99.0,0.7955695,71.21251,1016.27789,24.8397846,0.3455873,0.210165575,0.000320379,0
4.3698554,538.430054,143.71315,9.412844,269.495,2.320187,8.8417,286.036224,144.343414,0.000384332,950.397339,99.0,0.7971061,71.21251,1016.27789,24.7628822,0.3455873,0.209589079,0.000320379,0
4.376581,538.547852,143.71315,9.412844,269.495,2.32069969,8.8417,286.036224,144.343414,0.000384332,950.7178,99.0,0.7980024,71.21251,1016.27789,24.7628822,0.3455873,0.209589079,0.000320379,0
4.376581,538.5871,143.71315,9.407076,269.495,2.32108426,8.838369,286.036224,144.343414,0.000384332,951.5589,99.0,0.7980024,71.0843353,1016.27789,24.7628822,0.3455873,0.210485846,0.000320379,0
4.376581,538.7834,143.71315,9.407076,269.495,2.32108426,8.836288,286.036224,144.343414,0.000384332,951.5589,99.0,0.7980024,71.0843353,1016.27789,24.7628822,0.3458435,0.2105499,0.000320379,0
4.36761332,538.822632,143.71315,9.407076,269.495,2.32108426,8.836288,286.036224,144.343414,0.000384332,952.4,99.0,0.7992829,71.0843353,1016.27789,24.7628822,0.3559626,0.2105499,0.000320379,0
4.36761332,539.1759,143.71315,9.407076,269.495,2.32134056,8.836288,286.036224,144.343414,0.000384332,952.4,99.0,0.7992829,71.0843353,1016.21381,24.72443,0.3559626,0.209653124,0.000320379,0
4.36761332,539.8432,143.71315,9.407076,269.495,2.32236576,8.836288,286.036224,144.343414,0.000384332,952.8006,99.0,0.7992829,71.0843353,1016.21381,24.5706234,0.354041249,0.209653124,0.000320379,0
4.36761332,540.589,143.71315,9.407076,269.495,2.32236576,8.836288,286.036224,144.343414,0.000384332,952.9208,99.0,0.7992829,71.0843353,1016.21381,24.5706234,0.3467401,0.209653124,0.000320379,0
4.36761332,541.766541,143.71315,9.403231,269.495,2.32069969,8.836288,286.036224,144.343414,0.000384332,953.4815,99.0,0.7992829,71.0843353,1016.21381,24.5706234,0.3467401,0.20990935,0.000320379,0
4.366012,542.7086,143.71315,9.401949,269.495,2.31864929,8.836288,286.036224,144.343414,0.000384332,953.4815,99.0,0.7992829,71.26378,1016.21381,24.5706234,0.3377738,0.20990935,0.000320379,0
4.36409044,542.9049,143.71315,9.401949,269.495,2.31813669,8.836288,286.164276,144.343414,0.000384332,954.1624,99.0,0.795953631,71.26378,1016.21381,24.5706234,0.340079427,0.20990935,0.000320379,0
4.36377,544.4357,143.71315,9.401949,269.495,2.31736779,8.836288,286.497223,144.343414,0.000384332,954.603,99.0,0.795953631,71.26378,1016.21381,24.5706234,0.3468682,0.20990935,0.000320379,0
4.36377,544.671265,143.71315,9.401949,269.7257,2.31736779,8.836288,286.497223,144.343414,0.000384332,954.763245,99.0,0.7980024,71.26378,1016.21381,24.5706234,0.3468682,0.211446673,0.000320379,0
4.368254,545.691833,143.71315,9.401949,269.7257,2.31736779,8.836288,286.497223,144.343414,0.000384332,954.763245,99.0,0.7980024,71.26378,1016.21381,24.5706234,0.3468682,0.21029368,0.000320379,0
4.370496,545.8489,143.71315,9.401949,269.7257,2.31736779,8.836288,286.59964,144.343414,0.000384332,954.763245,99.0,0.7980024,71.26378,1016.21381,24.5706234,0.3468682,0.20984529,0.000320379,0
4.370496,545.927368,143.71315,9.401949,269.7257,2.31736779,8.836288,286.676483,144.343414,0.000384332,955.4041,99.0,0.7980024,71.26378,1016.21381,24.9166889,0.338158071,0.210613966,0.000320379,0
4.370496,545.613342,143.71315,9.401949,269.7257,2.31736779,8.836288,286.676483,144.343414,0.000384332,956.125061,99.0,0.7980024,71.26378,1016.21381,24.9166889,0.326886147,0.212023184,0.000320379,0
4.370496,545.4956,143.71315,9.401949,269.7257,2.31736779,8.836288,286.676483,144.343414,0.000384332,956.7259,99.0,0.79966706,71.26378,1016.21381,24.9166889,0.3285513,0.212023184,0.000320379,0
4.370496,545.2601,143.71315,9.406755,269.7257,2.31736779,8.836288,286.676483,144.343414,0.000384332,956.926147,99.0,0.801203668,71.26378,1016.21381,24.9166889,0.335980535,0.212023184,0.000320379,0
4.370176,545.2601,143.71315,9.407076,269.7257,2.31736779,8.836288,286.676483,144.343414,0.000384332,958.408142,99.0,0.8018439,71.34068,1016.21381,24.7628822,0.3364929,0.212023184,0.000320379,0
4.370176,545.8881,143.71315,9.409319,269.7257,2.31749582,8.836288,286.676483,144.343414,0.000384332,958.6885,99.0,0.801715851,71.34068,1016.21381,24.6090736,0.3458435,0.20990935,0.000320379,0
4.370176,545.613342,143.71315,9.409319,269.982056,2.32069969,8.836288,286.676483,144.343414,0.000384332,959.7299,99.0,0.79774636,71.34068,1016.21381,24.6090736,0.346355855,0.20990935,0.000320379,0
4.370176,545.8881,143.71315,9.411242,269.982056,2.32069969,8.836288,286.676483,144.343414,0.000384332,959.7299,99.0,0.79774636,71.34068,1016.21381,24.6090736,0.3444345,0.2112545,0.000320379,0
4.370176,546.3199,143.649063,9.411242,269.982056,2.32069969,8.836288,286.676483,144.343414,0.000384332,959.7299,99.0,0.7987707,71.21251,1016.21381,24.6090736,0.340976059,0.209589079,0.000320379,0
