@RELATION 0_elec_anomaly_scale_f_0_s_0.1_r_3_uniform

@ATTRIBUTE attribute_1 numeric
@ATTRIBUTE class {1.0, 0.0}

@DATA
0.3087756660130693,1.0
0.2737786029030989,1.0
0.24614850471039462,1.0
0.2256253609084647,1.0
0.2227298695352199,1.0
0.22851908350261765,1.0
0.24009751143741326,1.0
0.27930426878582143,1.0
0.3432456329536891,1.0
0.5345426292879414,1.0
0.6561108162660201,1.0
0.6413751176523961,1.0
0.596904473726849,1.0
0.5503307514611748,1.0
0.5295440595745695,1.0
0.5140177167069195,1.0
0.4527082958276215,1.0
0.39587211727143634,1.0
0.43349935489088454,1.0
0.44349826309672,1.0
0.4508669967930779,1.0
0.4200796279215453,1.0
0.364326,0.0
0.333532,0.0
0.3072,0.0
0.274323,0.0
0.23133,0.0
0.204999,0.0
0.178667,0.0
0.164832,0.0
0.158881,0.0
0.171526,0.0
0.205594,0.0
0.263166,0.0
0.37831,0.0
0.481999,0.0
0.494644,0.0
0.558762,0.0
0.569027,0.0
0.560399,0.0
0.595656,0.0
0.605475,0.0
0.590003,0.0
0.568432,0.0
0.552514,0.0
0.543142,0.0
0.528563,0.0
0.518298,0.0
0.511901,0.0
0.502827,0.0
0.493306,0.0
0.477685,0.0
0.468015,0.0
0.47233,0.0
0.488099,0.0
0.512943,0.0
0.561291,0.0
0.66141,0.0
0.710354,0.0
0.698602,0.0
0.669444,0.0
0.641029,0.0
0.628236,0.0
0.605177,0.0
0.568432,0.0
0.50967,0.0
0.547902,0.0
0.554299,0.0
0.55668,0.0
0.550283,0.0
0.54091,0.0
0.529604,0.0
0.508331,0.0
0.457304,0.0
0.391996,0.0
0.345284,0.0
0.291431,0.0
0.262422,0.0
0.242934,0.0
0.23609,0.0
0.263612,0.0
0.31568,0.0
0.431419,0.0
0.555043,0.0
0.573788,0.0
0.649212,0.0
0.656501,0.0
0.638054,0.0
0.660964,0.0
0.661857,0.0
0.63255,0.0
0.598334,0.0
0.575275,0.0
0.560845,0.0
0.543142,0.0
0.529456,0.0
0.518149,0.0
0.503719,0.0
0.49643,0.0
0.478578,0.0
0.479768,0.0
0.48676,0.0
0.501934,0.0
0.531836,0.0
0.584647,0.0
0.699345,0.0
0.750074,0.0
0.743231,0.0
0.716007,0.0
0.687147,0.0
0.668253,0.0
0.644749,0.0
0.601458,0.0
0.544332,0.0
0.572151,0.0
0.569027,0.0
0.560994,0.0
0.551324,0.0
0.5491854901469218,1.0
0.519119701609652,1.0
0.46575943608177917,1.0
0.3793546604005176,1.0
0.27182208176482753,1.0
0.1843339690654786,1.0
0.08546990730897108,1.0
0.022088319180169735,1.0
-0.024229345362893673,1.0
-0.02612655069540959,1.0
0.02100316142759817,1.0
0.11986904391858999,1.0
0.3343916223136844,1.0
0.5448503213400884,1.0
0.5816892421585089,1.0
0.7084524184161117,1.0
0.7450182290619052,1.0
0.724973763125564,1.0
0.7796886551096669,1.0
0.7834812450402147,1.0
0.7320163641103735,1.0
0.6754060875282388,1.0
0.6263809908071993,1.0
0.5995652133241915,1.0
0.5738327728592708,1.0
0.5383502992315647,1.0
0.5329336141411282,1.0
0.517493785715279,1.0
0.5031391150420014,1.0
0.48742799717800933,1.0
0.48742799717800933,1.0
0.5118058111866998,1.0
0.559749391624136,1.0
0.634235639371953,1.0
0.7358089540409211,1.0
0.9034731097511506,1.0
0.9736260094266187,1.0
0.9381435357989124,1.0
0.8758452846881983,1.0
0.8243804037583571,1.0
0.7769794021972067,1.0
0.7219950415094449,1.0
0.634235639371953,1.0
0.5334743722829297,1.0
0.5919818541975803,1.0
0.5960439128317866,1.0
0.5778966522279614,1.0
0.5686873772069773,1.0
0.54463,0.0
0.528265,0.0
0.496727,0.0
0.447783,0.0
0.387533,0.0
0.334871,0.0
0.283695,0.0
0.246653,0.0
0.226867,0.0
0.222255,0.0
0.250074,0.0
0.304671,0.0
0.417138,0.0
0.529158,0.0
0.54701,0.0
0.612318,0.0
0.628087,0.0
0.60964,0.0
0.63493,0.0
0.634335,0.0
0.61083,0.0
0.582862,0.0
0.557721,0.0
0.542844,0.0
0.532728,0.0
0.522017,0.0
0.514281,0.0
0.503422,0.0
0.490479,0.0
0.479024,0.0
0.473669,0.0
0.476941,0.0
0.491372,0.0
0.513984,0.0
0.555787,0.0
0.666171,0.0
0.726123,0.0
0.72404,0.0
0.700833,0.0
0.678965,0.0
0.665724,0.0
0.649807,0.0
0.600565,0.0
0.551175,0.0
0.587028,0.0
0.585838,0.0
0.571407,0.0
0.561143,0.0
0.553109,0.0
0.534365,0.0
0.503868,0.0
0.454478,0.0
0.390062,0.0
0.344243,0.0
0.293514,0.0
0.257364,0.0
0.238024,0.0
0.23609,0.0
0.263314,0.0
0.324606,0.0
0.439006,0.0
0.557721,0.0
0.581226,0.0
0.647724,0.0
0.652038,0.0
0.635376,0.0
0.657691,0.0
0.650104,0.0
0.620054,0.0
0.592086,0.0
0.558465,0.0
0.544927,0.0
0.525588,0.0
0.510414,0.0
0.503124,0.0
0.49152,0.0
0.466379,0.0
0.46504,0.0
0.463553,0.0
0.462957,0.0
0.469652,0.0
0.481553,0.0
0.510265,0.0
0.588515,0.0
0.629277,0.0
0.632401,0.0
0.601458,0.0
0.567539,0.0
0.549985,0.0
0.531092,0.0
0.507438,0.0
0.468015,0.0
0.525588,0.0
0.558167,0.0
0.561886,0.0
0.554448,0.0
0.524398,0.0
0.513389,0.0
0.473669,0.0
0.428295,0.0
0.363582,0.0
0.312109,0.0
0.258703,0.0
0.217197,0.0
0.185808,0.0
0.171675,0.0
0.173758,0.0
0.187593,0.0
0.224636,0.0
0.266736,0.0
0.322523,0.0
0.412229,0.0
0.482594,0.0
0.517257,0.0
0.549093,0.0
0.545671,0.0
0.516215,0.0
0.481702,0.0
0.452098,0.0
0.429634,0.0
0.404344,0.0
0.38069,0.0
0.362541,0.0
0.344689,0.0
0.333829,0.0
0.323713,0.0
0.310771,0.0
0.324159,0.0
0.325796,0.0
0.35659,0.0
0.379798,0.0
0.483487,0.0
0.543588,0.0
0.537638,0.0
0.504909,0.0
0.468759,0.0
0.452841,0.0
0.441833,0.0
0.416989,0.0
0.394228,0.0
0.420559,0.0
0.42294,0.0
0.428146,0.0
0.403451,0.0
0.384707,0.0
0.339036,0.0
0.304374,0.0
0.263463,0.0
0.223892,0.0
0.1867,0.0
0.154716,0.0
0.13017,0.0
0.112318,0.0
0.096251,0.0
0.110235,0.0
0.130467,0.0
0.155311,0.0
0.186849,0.0
0.215561,0.0
0.301547,0.0
0.372359,0.0
0.428295,0.0
0.480661,0.0
0.500595,0.0
0.495388,0.0
0.481999,0.0
0.463106,0.0
0.442725,0.0
0.425171,0.0
0.405534,0.0
0.381583,0.0
0.356293,0.0
0.341714,0.0
0.329366,0.0
0.3313,0.0
0.344094,0.0
0.374293,0.0
0.421601,0.0
0.476644,0.0
0.620202,0.0
0.707676,0.0
0.718834,0.0
0.698899,0.0
0.675543,0.0
0.656352,0.0
0.627046,0.0
0.581375,0.0
0.521571,0.0
0.520232,0.0
0.494049,0.0
0.464594,0.0
0.42651,0.0
0.40717,0.0
0.371169,0.0
0.348259,0.0
0.31687,0.0
0.283844,0.0
0.253942,0.0
0.222702,0.0
0.20485,0.0
0.196221,0.0
0.203065,0.0
0.237727,0.0
0.297977,0.0
0.428146,0.0
0.552068,0.0
0.576317,0.0
0.655162,0.0
0.666915,0.0
0.660815,0.0
0.688634,0.0
0.69994,0.0
0.67227,0.0
0.644302,0.0
0.612764,0.0
0.602202,0.0
0.589854,0.0
0.570812,0.0
0.555787,0.0
0.548051,0.0
0.53496,0.0
0.520083,0.0
0.514728,0.0
0.523356,0.0
0.537043,0.0
0.577358,0.0
0.637459,0.0
0.75424,0.0
0.814639,0.0
0.810919,0.0
0.778637,0.0
0.750967,0.0
0.724487,0.0
0.703065,0.0
0.654121,0.0
0.583904,0.0
0.607111,0.0
0.599226,0.0
0.593425,0.0
0.580482,0.0
0.563969,0.0
0.55058,0.0
0.52529,0.0
0.474859,0.0
0.415055,0.0
0.366855,0.0
0.31449,0.0
0.276703,0.0
0.25424,0.0
0.247099,0.0
0.280274,0.0
0.333234,0.0
0.45909,0.0
0.588664,0.0
0.610235,0.0
0.684171,0.0
0.702916,0.0
0.682386,0.0
0.698304,0.0
0.701874,0.0
0.675841,0.0
0.646534,0.0
0.621988,0.0
0.611574,0.0
0.593127,0.0
0.570068,0.0
0.564267,0.0
0.554151,0.0
0.533621,0.0
0.531241,0.0
0.521422,0.0
0.525588,0.0
0.543291,0.0
0.578994,0.0
0.637757,0.0
0.739066,0.0
0.806605,0.0
0.801993,0.0
0.772538,0.0
0.738173,0.0
0.725379,0.0
0.692949,0.0
0.64817,0.0
0.594763,0.0
0.621541,0.0
0.609491,0.0
0.587474,0.0
0.577507,0.0
0.562035,0.0
0.548349,0.0
0.5241,0.0
0.47828,0.0
0.416543,0.0
0.362095,0.0
0.314192,0.0
0.278042,0.0
0.251413,0.0
0.249628,0.0
0.27834,0.0
0.331747,0.0
0.449122,0.0
0.578102,0.0
0.603689,0.0
0.662749,0.0
0.667807,0.0
0.642071,0.0
0.658137,0.0
0.652187,0.0
0.625707,0.0
0.588962,0.0
0.567242,0.0
0.552068,0.0
0.535257,0.0
0.521125,0.0
0.510711,0.0
0.5,0.0
0.492413,0.0
0.479619,0.0
0.466825,0.0
0.476049,0.0
0.489884,0.0
0.516959,0.0
0.559804,0.0
0.658733,0.0
0.72404,0.0
0.717941,0.0
0.697858,0.0
0.672568,0.0
0.653972,0.0
0.632996,0.0
0.590301,0.0
0.53853,0.0
0.575126,0.0
0.577804,0.0
0.568581,0.0
0.554597,0.0
0.547605,0.0
0.53734,0.0
0.511157,0.0
0.46742,0.0
0.408807,0.0
0.355995,0.0
0.310919,0.0
0.265992,0.0
0.246802,0.0
0.246504,0.0
0.274769,0.0
0.327879,0.0
0.453734,0.0
0.577953,0.0
0.593276,0.0
0.655906,0.0
0.665129,0.0
0.635228,0.0
0.658435,0.0
0.650253,0.0
0.623475,0.0
0.582267,0.0
0.554002,0.0
0.548646,0.0
0.537489,0.0
0.51562,0.0
0.514579,0.0
0.500744,0.0
0.493306,0.0
0.477536,0.0
0.46623,0.0
0.470396,0.0
0.479322,0.0
0.496578,0.0
0.529902,0.0
0.627343,0.0
0.686254,0.0
0.688039,0.0
0.664981,0.0
0.634335,0.0
0.62407,0.0
0.599821,0.0
0.558614,0.0
0.511009,0.0
0.549539,0.0
0.559952,0.0
0.551919,0.0
0.542993,0.0
0.529307,0.0
0.512943,0.0
0.483487,0.0
0.441982,0.0
0.383517,0.0
0.335019,0.0
0.284885,0.0
0.251413,0.0
0.228503,0.0
0.228206,0.0
0.250967,0.0
0.305415,0.0
0.423832,0.0
0.539125,0.0
0.548646,0.0
0.610533,0.0
0.619012,0.0
0.59997,0.0
0.627046,0.0
0.626004,0.0
0.598483,0.0
0.5723,0.0
0.552217,0.0
0.534067,0.0
0.520827,0.0
0.503124,0.0
0.494644,0.0
0.480363,0.0
0.469354,0.0
0.452693,0.0
0.440345,0.0
0.442279,0.0
0.446147,0.0
0.459238,0.0
0.488099,0.0
0.564118,0.0
0.609045,0.0
0.596846,0.0
0.57349,0.0
0.544035,0.0
0.524546,0.0
0.511306,0.0
0.479917,0.0
0.445701,0.0
0.506546,0.0
0.529158,0.0
0.534662,0.0
0.527224,0.0
0.503422,0.0
0.488991,0.0
0.463106,0.0
0.406427,0.0
0.343053,0.0
0.29396,0.0
0.240405,0.0
0.203808,0.0
0.180899,0.0
0.168997,0.0
0.173014,0.0
0.189229,0.0
0.225974,0.0
0.272538,0.0
0.322226,0.0
0.4036,0.0
0.469206,0.0
0.503719,0.0
0.529604,0.0
0.524993,0.0
0.496876,0.0
0.461024,0.0
0.43737,0.0
0.414162,0.0
0.387385,0.0
0.367301,0.0
0.342606,0.0
0.326688,0.0
0.316572,0.0
0.303481,0.0
0.299762,0.0
0.310919,0.0
0.320887,0.0
0.344243,0.0
0.373103,0.0
0.47828,0.0
0.538084,0.0
0.537935,0.0
0.489586,0.0
0.456114,0.0
0.428444,0.0
0.419964,0.0
0.394823,0.0
0.370723,0.0
0.398691,0.0
0.400327,0.0
0.40003,0.0
0.373103,0.0
0.349003,0.0
0.312705,0.0
0.281315,0.0
0.245463,0.0
0.197858,0.0
0.167956,0.0
0.137905,0.0
0.117376,0.0
0.103689,0.0
0.10116,0.0
0.105177,0.0
0.111128,0.0
0.137905,0.0
0.164981,0.0
0.198602,0.0
0.253645,0.0
0.317614,0.0
0.366111,0.0
0.411038,0.0
0.431568,0.0
0.415799,0.0
0.397798,0.0
0.378756,0.0
0.36388,0.0
0.346177,0.0
0.330705,0.0
0.307647,0.0
0.292026,0.0
0.273133,0.0
0.267331,0.0
0.268224,0.0
0.281761,0.0
0.294853,0.0
0.328325,0.0
0.37474,0.0
0.468908,0.0
0.50967,0.0
0.519339,0.0
0.496281,0.0
0.469354,0.0
0.453883,0.0
0.434692,0.0
0.414758,0.0
0.376822,0.0
0.399583,0.0
0.394972,0.0
0.388426,0.0
0.365665,0.0
0.34335,0.0
0.301547,0.0
0.272687,0.0
0.244273,0.0
0.209908,0.0
0.185808,0.0
0.160518,0.0
0.143112,0.0
0.139691,0.0
0.146831,0.0
0.177774,0.0
0.232223,0.0
0.338738,0.0
0.442428,0.0
0.452098,0.0
0.52172,0.0
0.547754,0.0
0.550878,0.0
0.590747,0.0
0.603838,0.0
0.594615,0.0
0.576317,0.0
0.567688,0.0
0.563225,0.0
0.554151,0.0
0.544183,0.0
0.541357,0.0
0.527373,0.0
0.511009,0.0
0.500744,0.0
0.497025,0.0
0.512199,0.0
0.532133,0.0
0.568283,0.0
0.609342,0.0
0.676287,0.0
0.682832,0.0
0.658286,0.0
0.611723,0.0
0.581226,0.0
0.558762,0.0
0.533621,0.0
0.493454,0.0
0.438857,0.0
0.488991,0.0
0.497322,0.0
0.506546,0.0
0.498661,0.0
0.489586,0.0
0.47233,0.0
0.44094,0.0
0.384707,0.0
0.327284,0.0
0.276852,0.0
0.23014,0.0
0.204701,0.0
0.184915,0.0
0.183874,0.0
0.20842,0.0
0.250967,0.0
0.360756,0.0
0.467272,0.0
0.478132,0.0
0.549688,0.0
0.572449,0.0
0.57349,0.0
0.620202,0.0
0.639691,0.0
0.631508,0.0
0.60488,0.0
0.5964,0.0
0.592681,0.0
0.578846,0.0
0.565159,0.0
0.555936,0.0
0.541952,0.0
0.539125,0.0
0.523505,0.0
0.521273,0.0
0.516959,0.0
0.527224,0.0
0.546266,0.0
0.56263,0.0
0.628533,0.0
0.663939,0.0
0.645641,0.0
0.60964,0.0
0.578697,0.0
0.552663,0.0
0.524398,0.0
0.48676,0.0
0.449569,0.0
0.495835,0.0
0.513686,0.0
0.509967,0.0
0.504314,0.0
0.5156939660420776,1.0
0.4895320155238545,1.0
0.44510354464901847,1.0
0.3688735302833806,1.0
0.2761810589045085,1.0
0.19408708066308195,1.0
0.12665301211112723,1.0
0.0829006859851541,1.0
0.04997273991945289,1.0
0.04726664490438498,1.0
0.08493063625135916,1.0
0.16138502152020712,1.0
0.3163252583437244,1.0
0.47194163991610444,1.0
0.481639617401477,1.0
0.5535838443118782,1.0
0.5820001159995165,1.0
0.5648599982178031,1.0
0.6219199445355221,1.0
0.630490003426379,1.0
0.6144762882195649,1.0
0.5779402154671064,1.0
0.5578681157474984,1.0
0.5409538848886113,1.0
0.5168218846365933,1.0
0.4969756718398118,1.0
0.48930764462064436,1.0
0.48299190689920274,1.0
0.47261778466496734,1.0
0.4624695493535584,1.0
0.44645583414674433,1.0
0.4538994904627016,1.0
0.4624695493535584,1.0
0.49404368990191744,1.0
0.5231361063384186,1.0
0.6180859309259384,1.0
0.691608334256892,1.0
0.6753702481468677,1.0
0.6230463471104217,1.0
0.5813239712506536,1.0
0.5443361246525422,1.0
0.5127619841041832,1.0
0.46088985691338985,1.0
0.3972898019710189,1.0
0.48141373047865055,1.0
0.5136640157758725,1.0
0.5301279888087231,1.0
0.5181756901539354,1.0
0.493306,0.0
0.477239,0.0
0.44704,0.0
0.391104,0.0
0.333085,0.0
0.285183,0.0
0.232074,0.0
0.210205,0.0
0.189676,0.0
0.1867,0.0
0.193246,0.0
0.248884,0.0
0.356144,0.0
0.455519,0.0
0.453436,0.0
0.506843,0.0
0.518893,0.0
0.514133,0.0
0.544481,0.0
0.553853,0.0
0.534662,0.0
0.518001,0.0
0.506992,0.0
0.494347,0.0
0.488694,0.0
0.478429,0.0
0.482743,0.0
0.479173,0.0
0.46147,0.0
0.464445,0.0
0.456858,0.0
0.464148,0.0
0.483636,0.0
0.510562,0.0
0.546117,0.0
0.607557,0.0
0.623921,0.0
0.607409,0.0
0.566796,0.0
0.539423,0.0
0.5241,0.0
0.50238,0.0
0.459387,0.0
0.422196,0.0
0.47114,0.0
0.493157,0.0
0.497025,0.0
0.488396,0.0
0.480214,0.0
0.463255,0.0
0.428741,0.0
0.379203,0.0
0.313448,0.0
0.267777,0.0
0.227165,0.0
0.198453,0.0
0.188337,0.0
0.187295,0.0
0.213924,0.0
0.265248,0.0
0.361797,0.0
0.458643,0.0
0.453883,0.0
0.510562,0.0
0.533175,0.0
0.532133,0.0
0.566647,0.0
0.576763,0.0
0.562779,0.0
0.535406,0.0
0.521273,0.0
0.511009,0.0
0.50238,0.0
0.487504,0.0
0.477983,0.0
0.468611,0.0
0.457007,0.0
0.439601,0.0
0.429634,0.0
0.431122,0.0
0.44332,0.0
0.455817,0.0
0.466082,0.0
0.530646,0.0
0.577209,0.0
0.578399,0.0
0.546415,0.0
0.520232,0.0
0.507289,0.0
0.490628,0.0
0.453734,0.0
0.424576,0.0
0.481851,0.0
0.502827,0.0
0.514133,0.0
0.505802,0.0
0.490181,0.0
0.478578,0.0
0.447932,0.0
0.385451,0.0
0.322672,0.0
0.268075,0.0
0.224784,0.0
0.189527,0.0
0.164832,0.0
0.151145,0.0
0.156501,0.0
0.172419,0.0
0.207974,0.0
0.257959,0.0
0.307795,0.0
0.379798,0.0
0.441089,0.0
0.493008,0.0
0.527373,0.0
0.530943,0.0
0.511157,0.0
0.477983,0.0
0.448974,0.0
0.428741,0.0
0.421154,0.0
0.413716,0.0
0.402708,0.0
0.380542,0.0
0.369979,0.0
0.356144,0.0
0.354656,0.0
0.361946,0.0
0.370277,0.0
0.390211,0.0
0.407766,0.0
0.494198,0.0
0.542844,0.0
0.538828,0.0
0.499851,0.0
0.461321,0.0
0.443767,0.0
0.429932,0.0
0.421006,0.0
0.421898,0.0
0.466528,0.0
0.460577,0.0
0.447188,0.0
0.415055,0.0
0.385153,0.0
0.334127,0.0
0.289348,0.0
0.24457,0.0
0.199643,0.0
0.163344,0.0
0.131806,0.0
0.114698,0.0
0.099524,0.0
0.095805,0.0
0.100119,0.0
0.110533,0.0
0.132104,0.0
0.162154,0.0
0.199048,0.0
0.267331,0.0
0.336358,0.0
0.398393,0.0
0.447783,0.0
0.475305,0.0
0.471437,0.0
0.458494,0.0
0.43856,0.0
0.417435,0.0
0.401369,0.0
0.367599,0.0
0.340077,0.0
0.3133,0.0
0.293663,0.0
0.278786,0.0
0.275067,0.0
0.278637,0.0
0.286522,0.0
0.30125,0.0
0.324159,0.0
0.408658,0.0
0.487355,0.0
0.510265,0.0
0.498066,0.0
0.476644,0.0
0.461321,0.0
0.452098,0.0
0.429634,0.0
0.386938,0.0
0.398245,0.0
0.388724,0.0
0.383814,0.0
0.355995,0.0
0.345284,0.0
0.308242,0.0
0.287266,0.0
0.250223,0.0
0.216453,0.0
0.190568,0.0
0.163344,0.0
0.148319,0.0
0.151592,0.0
0.159923,0.0
0.197114,0.0
0.256918,0.0
0.358227,0.0
0.464296,0.0
0.456263,0.0
0.508777,0.0
0.529158,0.0
0.522315,0.0
0.564713,0.0
0.579292,0.0
0.563374,0.0
0.542249,0.0
0.530794,0.0
0.524695,0.0
0.519339,0.0
0.515769,0.0
0.508777,0.0
0.500595,0.0
0.496132,0.0
0.48914,0.0
0.4759,0.0
0.482297,0.0
0.490033,0.0
0.509372,0.0
0.529604,0.0
0.593573,0.0
0.646385,0.0
0.640583,0.0
0.60726,0.0
0.565308,0.0
0.546712,0.0
0.524546,0.0
0.484975,0.0
0.439453,0.0
0.48795,0.0
0.500595,0.0
0.499702,0.0
0.498512,0.0
0.493454,0.0
0.479768,0.0
0.448081,0.0
0.399583,0.0
0.337697,0.0
0.289646,0.0
0.239661,0.0
0.209313,0.0
0.192353,0.0
0.195626,0.0
0.22166,0.0
0.273133,0.0
0.37474,0.0
0.476049,0.0
0.469206,0.0
0.523802,0.0
0.53258,0.0
0.525885,0.0
0.553407,0.0
0.56382,0.0
0.551622,0.0
0.529456,0.0
0.521273,0.0
0.512943,0.0
0.505951,0.0
0.499256,0.0
0.494644,0.0
0.485272,0.0
0.479024,0.0
0.465933,0.0
0.45418,0.0
0.456858,0.0
0.457751,0.0
0.470098,0.0
0.488843,0.0
0.549093,0.0
0.611723,0.0
0.607111,0.0
0.575424,0.0
0.543588,0.0
0.523207,0.0
0.501636,0.0
0.46623,0.0
0.426956,0.0
0.475454,0.0
0.491223,0.0
0.497025,0.0
0.490181,0.0
0.489586,0.0
0.473073,0.0
0.440791,0.0
0.394823,0.0
0.330854,0.0
0.285183,0.0
0.243975,0.0
0.211395,0.0
0.192205,0.0
0.189824,0.0
0.220173,0.0
0.267331,0.0
0.365219,0.0
0.464296,0.0
0.472776,0.0
0.521571,0.0
0.533621,0.0
0.527224,0.0
0.555489,0.0
0.56144,0.0
0.550283,0.0
0.526927,0.0
0.52172,0.0
0.516364,0.0
0.504909,0.0
0.495537,0.0
0.494198,0.0
0.478132,0.0
0.482446,0.0
0.472478,0.0
0.463999,0.0
0.465933,0.0
0.476941,0.0
0.497322,0.0
0.518298,0.0
0.581226,0.0
0.643261,0.0
0.643856,0.0
0.609491,0.0
0.581226,0.0
0.555043,0.0
0.532728,0.0
0.49524,0.0
0.449271,0.0
0.486016,0.0
0.497769,0.0
0.500446,0.0
0.495983,0.0
0.5128794351524759,1.0
0.4752858311475355,1.0
0.44072128862201515,1.0
0.3567029926371401,1.0
0.25149144231473314,1.0
0.1790788953240749,1.0
0.1013680347490335,1.0
0.04560854188291319,1.0
0.018611565046738887,1.0
0.015584199570386814,1.0
0.06125247418200053,1.0
0.15435286659593156,1.0
0.3150712053273292,1.0
0.4805841447319185,1.0
0.47680036188724556,1.0
0.5517348654399966,1.0
0.5767135986252695,1.0
0.5487074999636445,1.0
0.6059815235694748,1.0
0.6266710649958156,1.0
0.5999250966137029,1.0
0.5635933188913429,1.0
0.5348308028613968,1.0
0.5242341756926309,1.0
0.5098520696761238,1.0
0.5010209817011295,1.0
0.5002645643328085,1.0
0.4810895536461778,1.0
0.47024022202028215,1.0
0.4457668977492685,1.0
0.4472797324859105,1.0
0.4556071075497135,1.0
0.4656983258042201,1.0
0.48411691912252985,1.0
0.5196922794765688,1.0
0.6357531614248716,1.0
0.7422265380298587,1.0
0.7462630253316616,1.0
0.7021092814597578,1.0
0.6594700683275643,1.0
0.6329785004056491,1.0
0.5956359048547705,1.0
0.5219632275845998,1.0
0.4455141932921388,1.0
0.5267561322547235,1.0
0.543156481922132,1.0
0.5459328389444222,1.0
0.5237287667783715,1.0
0.5352071250982496,1.0
0.5011789538943776,1.0
0.441554872469242,1.0
0.33946644869718884,1.0
0.22574529762475998,1.0
0.13500024928073706,1.0
0.045420428746970165,1.0
-0.021183289058390842,1.0
-0.051432290199804664,1.0
-0.05928584743772214,1.0
-0.0019883114726616524,1.0
0.09951749839426338,1.0
0.2830428335898205,1.0
0.48227332818099394,1.0
0.4843105217687236,1.0
0.5895974567783254,1.0
0.616354684649408,1.0
0.6093750482691827,1.0
0.6695797885192277,1.0
0.6908119596926865,1.0
0.659399685821235,1.0
0.6262434803948366,1.0
0.5863969904605583,1.0
0.5648735123345353,1.0
0.5474244213839718,1.0
0.5264816020828585,1.0
0.5035054993544527,1.0
0.4924534308789866,1.0
0.46016919123006167,1.0
0.43341196335897897,1.0
0.4179961558357081,1.0
0.4281762585337006,1.0
0.43370131523132444,1.0
0.4595865773249335,1.0
0.47442172602329497,1.0
0.5727270695724529,1.0
0.6771420388045812,1.0
0.6899399939152129,1.0
0.6370042419177386,1.0
0.5823245583653174,1.0
0.5363723529085057,1.0
0.5055407378619639,1.0
0.45784264576998646,1.0
0.3822220979966704,1.0
0.49972437421177596,1.0
0.5477137732563173,1.0
0.5735990353499263,1.0
0.5648735123345353,1.0
0.7489025249254004,1.0
0.7228973685180146,1.0
0.6316689809116076,1.0
0.44215840330576733,1.0
0.2588187918421673,1.0
0.10280266608662361,1.0
-0.036907651869164726,1.0
-0.14312055543690205,1.0
-0.21099229538828168,1.0
-0.24096132731094233,1.0
-0.22641822947500512,1.0
-0.1730895873595627,1.0
-0.07657306986170165,1.0
0.0768004722169921,1.0
0.21518653579660113,1.0
0.42408988554219396,1.0
0.5920035629190705,1.0
0.6876402067038998,1.0
0.7643254964743695,1.0
0.7555119466552794,1.0
0.6779438206340236,1.0
0.600378657150522,1.0
0.5082674332933288,1.0
0.4558216274286727,1.0
0.39103388927953603,1.0
0.3341798272364576,1.0
0.2795328558203447,1.0
0.23457634539859942,1.0
0.18036782957012512,1.0
0.1614164755557657,1.0
0.14687337771982845,1.0
0.1592153100043089,1.0
0.16406202177036983,1.0
0.22664563183029535,1.0
0.24603544143229367,1.0
0.4699233071392169,1.0
0.7484611068000073,1.0
0.777988720597275,1.0
0.6660462690126905,1.0
0.5853941411891916,1.0
0.5056218870787247,1.0
0.4650765953731558,1.0
0.3985261472602012,1.0
0.34079221150409095,1.0
0.42364846741680084,1.0
0.42981647102128684,1.0
0.42981647102128684,1.0
0.3720825352651766,1.0
0.330854,0.0
0.298423,0.0
0.266439,0.0
0.232371,0.0
0.188783,0.0
0.15784,0.0
0.129277,0.0
0.105921,0.0
0.093871,0.0
0.091342,0.0
0.09283,0.0
0.106367,0.0
0.125112,0.0
0.154865,0.0
0.179411,0.0
0.235347,0.0
0.293811,0.0
0.3374,0.0
0.374591,0.0
0.383219,0.0
0.372508,0.0
0.356293,0.0
0.337697,0.0
0.322672,0.0
0.309729,0.0
0.291729,0.0
0.277745,0.0
0.261083,0.0
0.253942,0.0
0.245016,0.0
0.243975,0.0
0.252157,0.0
0.273282,0.0
0.310324,0.0
0.337548,0.0
0.403451,0.0
0.467123,0.0
0.468313,0.0
0.450907,0.0
0.419964,0.0
0.40003,0.0
0.379054,0.0
0.345135,0.0
0.3133,0.0
0.336209,0.0
0.339036,0.0
0.347069,0.0
0.329366,0.0
0.14991711539975655,1.0
0.056216954265583985,1.0
-0.008621314197144125,1.0
-0.10113617108348388,1.0
-0.1885138236849339,1.0
-0.25691066252400313,1.0
-0.31542376482116613,1.0
-0.3525881024931254,1.0
-0.3616825220807573,1.0
-0.3506108236581756,1.0
-0.25414406673477913,1.0
-0.1240688848829215,1.0
0.14319596194063294,1.0
0.38357885256053537,1.0
0.40650890872713047,1.0
0.5607021086262585,1.0
0.6263323516761037,1.0
0.6354241136308927,1.0
0.7437545435639881,1.0
0.795942479695586,1.0
0.762732699693526,1.0
0.7255683620215667,1.0
0.7014503439742965,1.0
0.6860307582210994,1.0
0.6666592724308456,1.0
0.6540062824668724,1.0
0.6441225459249662,1.0
0.6421452670900164,1.0
0.6279136432174948,1.0
0.6081435125008398,1.0
0.5871907351691945,1.0
0.5950971928761509,1.0
0.6081435125008398,1.0
0.616841944794913,1.0
0.6330535051352271,1.0
0.7342667943156405,1.0
0.8714564592873372,1.0
0.8465491242857925,1.0
0.7350561112699148,1.0
0.6077501828401238,1.0
0.5425132694509945,1.0
0.4915132952000722,1.0
0.41283407489269563,1.0
